"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2000","2000",889,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2001","2001",871,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2002","2002",854,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2003","2003",848,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2004","2004",832,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2005","2005",820,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2006","2006",804,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2007","2007",782,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2008","2008",754,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2009","2009",736,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2010","2010",711,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2011","2011",706,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2012","2012",699,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2013","2013",712,"B","Break"
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2014","2014",683,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2015","2015",690,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2016","2016",686,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2017","2017",680,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2000","2000",1188,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2001","2001",1178,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2002","2002",1160,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2003","2003",1121,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2004","2004",1099,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2005","2005",1082,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2006","2006",1067,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2007","2007",1055,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2008","2008",1047,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2009","2009",1049,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2010","2010",1043,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2011","2011",1031,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2012","2012",1030,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2013","2013",1022,"B","Break"
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2014","2014",1012,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2015","2015",1009,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2016","2016",1003,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2017","2017",1002,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","DEU","Germany","2000","2000",3635,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","DEU","Germany","2001","2001",3628,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","DEU","Germany","2002","2002",3564,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","DEU","Germany","2003","2003",3513,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","DEU","Germany","2004","2004",3460,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","DEU","Germany","2005","2005",3409,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","DEU","Germany","2006","2006",3359,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","DEU","Germany","2007","2007",3326,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","DEU","Germany","2008","2008",3322,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","DEU","Germany","2009","2009",3324,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","DEU","Germany","2010","2010",3301,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","DEU","Germany","2011","2011",3278,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","DEU","Germany","2012","2012",3229,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","DEU","Germany","2013","2013",3183,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","DEU","Germany","2014","2014",3138,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","DEU","Germany","2015","2015",3108,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","DEU","Germany","2016","2016",3100,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","DEU","Germany","2017","2017",3084,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","DEU","Germany","2000","2000",2003,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","DEU","Germany","2001","2001",1995,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","DEU","Germany","2002","2002",1898,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","DEU","Germany","2003","2003",1868,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","DEU","Germany","2004","2004",1827,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","DEU","Germany","2005","2005",1846,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","DEU","Germany","2006","2006",1809,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","DEU","Germany","2007","2007",1791,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","DEU","Germany","2008","2008",1781,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","DEU","Germany","2009","2009",1780,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","DEU","Germany","2010","2010",1758,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","DEU","Germany","2011","2011",1736,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","DEU","Germany","2012","2012",1692,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","DEU","Germany","2013","2013",1668,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","DEU","Germany","2014","2014",1646,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","DEU","Germany","2015","2015",1619,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","DEU","Germany","2016","2016",1607,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","DEU","Germany","2017","2017",1592,,
"HOSPPUHO","Publicly owned hospitals","NOMBRENB","Number","DEU","Germany","2000","2000",1058,,
"HOSPPUHO","Publicly owned hospitals","NOMBRENB","Number","DEU","Germany","2001","2001",1043,,
"HOSPPUHO","Publicly owned hospitals","NOMBRENB","Number","DEU","Germany","2002","2002",1055,,
"HOSPPUHO","Publicly owned hospitals","NOMBRENB","Number","DEU","Germany","2003","2003",1025,,
"HOSPPUHO","Publicly owned hospitals","NOMBRENB","Number","DEU","Germany","2004","2004",1014,,
"HOSPPUHO","Publicly owned hospitals","NOMBRENB","Number","DEU","Germany","2005","2005",979,,
"HOSPPUHO","Publicly owned hospitals","NOMBRENB","Number","DEU","Germany","2006","2006",946,,
"HOSPPUHO","Publicly owned hospitals","NOMBRENB","Number","DEU","Germany","2007","2007",896,,
"HOSPPUHO","Publicly owned hospitals","NOMBRENB","Number","DEU","Germany","2008","2008",885,,
"HOSPPUHO","Publicly owned hospitals","NOMBRENB","Number","DEU","Germany","2009","2009",872,,
"HOSPPUHO","Publicly owned hospitals","NOMBRENB","Number","DEU","Germany","2010","2010",852,,
"HOSPPUHO","Publicly owned hospitals","NOMBRENB","Number","DEU","Germany","2011","2011",854,,
"HOSPPUHO","Publicly owned hospitals","NOMBRENB","Number","DEU","Germany","2012","2012",833,,
"HOSPPUHO","Publicly owned hospitals","NOMBRENB","Number","DEU","Germany","2013","2013",825,,
"HOSPPUHO","Publicly owned hospitals","NOMBRENB","Number","DEU","Germany","2014","2014",818,,
"HOSPPUHO","Publicly owned hospitals","NOMBRENB","Number","DEU","Germany","2015","2015",806,,
"HOSPPUHO","Publicly owned hospitals","NOMBRENB","Number","DEU","Germany","2016","2016",793,,
"HOSPPUHO","Publicly owned hospitals","NOMBRENB","Number","DEU","Germany","2017","2017",785,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2000","2000",1283,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2001","2001",1271,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2002","2002",1225,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2003","2003",1193,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2004","2004",1158,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2005","2005",1134,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2006","2006",1121,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2007","2007",1104,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2008","2008",1103,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2009","2009",1093,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2010","2010",1076,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2011","2011",1066,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2012","2012",1040,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2013","2013",1023,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2014","2014",997,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2015","2015",979,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2016","2016",989,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2017","2017",970,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2000","2000",1294,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2001","2001",1314,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2002","2002",1284,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2003","2003",1295,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2004","2004",1288,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2005","2005",1296,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2006","2006",1292,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2007","2007",1326,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2008","2008",1334,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2009","2009",1359,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2010","2010",1373,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2011","2011",1358,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2012","2012",1356,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2013","2013",1335,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2014","2014",1323,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2015","2015",1323,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2016","2016",1318,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2017","2017",1329,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","GRC","Greece","2000","2000",337,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","GRC","Greece","2001","2001",336,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","GRC","Greece","2002","2002",326,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","GRC","Greece","2003","2003",327,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","GRC","Greece","2004","2004",319,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","GRC","Greece","2005","2005",317,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","GRC","Greece","2006","2006",317,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","GRC","Greece","2007","2007",313,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","GRC","Greece","2008","2008",316,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","GRC","Greece","2009","2009",313,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","GRC","Greece","2010","2010",310,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","GRC","Greece","2011","2011",314,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","GRC","Greece","2012","2012",302,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","GRC","Greece","2013","2013",290,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","GRC","Greece","2014","2014",283,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","GRC","Greece","2015","2015",283,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","GRC","Greece","2016","2016",280,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","GRC","Greece","2017","2017",277,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","GRC","Greece","2000","2000",179,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","GRC","Greece","2001","2001",181,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","GRC","Greece","2002","2002",185,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","GRC","Greece","2003","2003",184,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","GRC","Greece","2004","2004",181,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","GRC","Greece","2005","2005",181,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","GRC","Greece","2006","2006",184,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","GRC","Greece","2007","2007",185,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","GRC","Greece","2008","2008",186,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","GRC","Greece","2009","2009",187,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","GRC","Greece","2010","2010",187,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","GRC","Greece","2011","2011",190,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","GRC","Greece","2012","2012",187,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","GRC","Greece","2013","2013",178,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","GRC","Greece","2014","2014",176,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","GRC","Greece","2015","2015",172,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","GRC","Greece","2016","2016",173,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","GRC","Greece","2017","2017",174,,
"HOSPPUHO","Publicly owned hospitals","NOMBRENB","Number","GRC","Greece","2000","2000",140,,
"HOSPPUHO","Publicly owned hospitals","NOMBRENB","Number","GRC","Greece","2001","2001",139,,
"HOSPPUHO","Publicly owned hospitals","NOMBRENB","Number","GRC","Greece","2002","2002",141,,
"HOSPPUHO","Publicly owned hospitals","NOMBRENB","Number","GRC","Greece","2003","2003",142,,
"HOSPPUHO","Publicly owned hospitals","NOMBRENB","Number","GRC","Greece","2004","2004",141,,
"HOSPPUHO","Publicly owned hospitals","NOMBRENB","Number","GRC","Greece","2005","2005",141,,
"HOSPPUHO","Publicly owned hospitals","NOMBRENB","Number","GRC","Greece","2006","2006",141,,
"HOSPPUHO","Publicly owned hospitals","NOMBRENB","Number","GRC","Greece","2007","2007",140,,
"HOSPPUHO","Publicly owned hospitals","NOMBRENB","Number","GRC","Greece","2008","2008",140,,
"HOSPPUHO","Publicly owned hospitals","NOMBRENB","Number","GRC","Greece","2009","2009",142,,
"HOSPPUHO","Publicly owned hospitals","NOMBRENB","Number","GRC","Greece","2010","2010",141,,
"HOSPPUHO","Publicly owned hospitals","NOMBRENB","Number","GRC","Greece","2011","2011",141,,
"HOSPPUHO","Publicly owned hospitals","NOMBRENB","Number","GRC","Greece","2012","2012",133,,
"HOSPPUHO","Publicly owned hospitals","NOMBRENB","Number","GRC","Greece","2013","2013",125,,
"HOSPPUHO","Publicly owned hospitals","NOMBRENB","Number","GRC","Greece","2014","2014",124,,
"HOSPPUHO","Publicly owned hospitals","NOMBRENB","Number","GRC","Greece","2015","2015",124,,
"HOSPPUHO","Publicly owned hospitals","NOMBRENB","Number","GRC","Greece","2016","2016",124,,
"HOSPPUHO","Publicly owned hospitals","NOMBRENB","Number","GRC","Greece","2017","2017",125,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2000","2000",5,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2001","2001",6,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2002","2002",6,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2003","2003",6,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2004","2004",6,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2005","2005",6,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2006","2006",6,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2007","2007",6,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2008","2008",6,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2009","2009",5,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2010","2010",6,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2011","2011",5,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2012","2012",5,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2013","2013",4,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2014","2014",4,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2015","2015",4,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2016","2016",5,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2017","2017",5,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2000","2000",192,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2001","2001",191,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2002","2002",179,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2003","2003",179,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2004","2004",172,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2005","2005",170,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2006","2006",170,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2007","2007",167,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2008","2008",170,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2009","2009",166,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2010","2010",163,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2011","2011",168,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2012","2012",164,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2013","2013",161,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2014","2014",155,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2015","2015",155,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2016","2016",151,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2017","2017",147,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","HUN","Hungary","2000","2000",175,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","HUN","Hungary","2001","2001",176,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","HUN","Hungary","2002","2002",177,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","HUN","Hungary","2003","2003",177,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","HUN","Hungary","2004","2004",181,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","HUN","Hungary","2005","2005",182,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","HUN","Hungary","2006","2006",182,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","HUN","Hungary","2007","2007",179,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","HUN","Hungary","2008","2008",176,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","HUN","Hungary","2009","2009",175,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","HUN","Hungary","2010","2010",175,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","HUN","Hungary","2011","2011",173,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","HUN","Hungary","2012","2012",176,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","HUN","Hungary","2013","2013",173,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","HUN","Hungary","2014","2014",174,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","HUN","Hungary","2015","2015",168,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","HUN","Hungary","2016","2016",168,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","HUN","Hungary","2017","2017",165,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","HUN","Hungary","2000","2000",146,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","HUN","Hungary","2001","2001",151,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","HUN","Hungary","2002","2002",150,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","HUN","Hungary","2003","2003",155,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","HUN","Hungary","2004","2004",138,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","HUN","Hungary","2005","2005",137,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","HUN","Hungary","2006","2006",136,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","HUN","Hungary","2007","2007",138,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","HUN","Hungary","2008","2008",149,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","HUN","Hungary","2009","2009",148,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","HUN","Hungary","2010","2010",149,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","HUN","Hungary","2011","2011",146,,
"HOSPPUHO","Publicly owned hospitals","NOMBRENB","Number","HUN","Hungary","2007","2007",138,,
"HOSPPUHO","Publicly owned hospitals","NOMBRENB","Number","HUN","Hungary","2008","2008",135,,
"HOSPPUHO","Publicly owned hospitals","NOMBRENB","Number","HUN","Hungary","2009","2009",134,,
"HOSPPUHO","Publicly owned hospitals","NOMBRENB","Number","HUN","Hungary","2010","2010",134,,
"HOSPPUHO","Publicly owned hospitals","NOMBRENB","Number","HUN","Hungary","2011","2011",132,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","HUN","Hungary","2007","2007",29,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","HUN","Hungary","2008","2008",29,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","HUN","Hungary","2009","2009",29,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","HUN","Hungary","2010","2010",29,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NOMBRENB","Number","HUN","Hungary","2011","2011",29,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","HUN","Hungary","2007","2007",12,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","HUN","Hungary","2008","2008",12,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","HUN","Hungary","2009","2009",12,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","HUN","Hungary","2010","2010",12,,
"HOSPFRHO","For-profit privately owned hospitals","NOMBRENB","Number","HUN","Hungary","2011","2011",12,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","ISL","Iceland","2000","2000",22,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","ISL","Iceland","2001","2001",20,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","ISL","Iceland","2002","2002",20,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","ISL","Iceland","2003","2003",20,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","ISL","Iceland","2004","2004",20,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","ISL","Iceland","2005","2005",20,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","ISL","Iceland","2007","2007",9,"B","Break"
"HOSPTHOS","Hospitals","NOMBRENB","Number","ISL","Iceland","2008","2008",9,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","ISL","Iceland","2009","2009",9,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","ISL","Iceland","2010","2010",9,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","ISL","Iceland","2011","2011",8,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","ISL","Iceland","2012","2012",8,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","ISL","Iceland","2013","2013",8,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","ISL","Iceland","2014","2014",8,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","ISL","Iceland","2015","2015",8,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","ISL","Iceland","2016","2016",8,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","ISL","Iceland","2017","2017",8,,
"HOSPTHOS","Hospitals","NOMBRENB","Number","ISL","Iceland","2018","2018",8,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","ISL","Iceland","2000","2000",10,,
"HOSPGHOS","General hospitals","NOMBRENB","Number","ISL","Iceland","2001","2001",9,,
